D:/urbansound8k-gunshot_fold10/157207-6-0-0.wav,1.443141699,2.927959184,gun_shot,0.591205001,49.29%
D:/urbansound8k-gunshot_fold10/157207-6-1-0.wav,0.012965918,3.199501134,gun_shot,0.677565753,0.41%
D:/urbansound8k-gunshot_fold10/157207-6-10-0.wav,0.011968136,1.969047619,gun_shot,0.526909411,0.61%
D:/urbansound8k-gunshot_fold10/157207-6-5-0.wav,0.011968374,2.077913832,gun_shot,0.363012463,0.58%
D:/urbansound8k-gunshot_fold10/157207-6-9-0.wav,0.013963461,2.089705215,gun_shot,0.592885792,0.67%
D:/urbansound8k-gunshot_fold10/159709-6-0-0.wav,0.011968613,1.92,gun_shot,0.825614929,0.62%
D:/urbansound8k-gunshot_fold10/169261-6-0-0.wav,0.009974718,1.66,gun_shot,0.467598557,0.60%
D:/urbansound8k-gunshot_fold10/174289-6-0-0.wav,0.010970592,2.22,gun_shot,0.896077931,0.49%
D:/urbansound8k-gunshot_fold10/174289-6-1-0.wav,0.013962269,2.349291667,gun_shot,0.943549693,0.59%
D:/urbansound8k-gunshot_fold10/174289-6-2-0.wav,0.011012316,2.46,gun_shot,0.937564194,0.45%
D:/urbansound8k-gunshot_fold10/174289-6-3-0.wav,0.011969566,2.236645833,gun_shot,0.939849734,0.54%
D:/urbansound8k-gunshot_fold10/174292-6-0-0.wav,0.013962984,2.929375,gun_shot,0.568322659,0.48%
D:/urbansound8k-gunshot_fold10/174292-6-1-0.wav,0.013961792,2.89,gun_shot,0.539442003,0.48%
D:/urbansound8k-gunshot_fold10/174292-6-2-0.wav,0.01376915,3.488270833,gun_shot,0.569087267,0.39%
D:/urbansound8k-gunshot_fold10/200460-6-0-0.wav,0.012965918,1.898435374,gun_shot,0.802498102,0.68%
D:/urbansound8k-gunshot_fold10/200460-6-1-0.wav,0.010971546,1.806099773,gun_shot,0.837400198,0.61%
,,,平均值,0.69241148,
,,,标准差,0.187383308,
