file,检测时间,音频时长,prediction,confidence,
D:/urbansound8k-gunshot/102305-6-0-0.wav,1.391511917,2.61,gun_shot,0.606621504,53.31%
D:/urbansound8k-gunshot/122690-6-0-0.wav,0.047283888,3.145895692,gun_shot,0.914840162,1.50%
D:/urbansound8k-gunshot/131571-6-0-0.wav,0,1.9,gun_shot,0.83649385,0.00%
D:/urbansound8k-gunshot/133797-6-1-0.wav,0.015579462,1.949895833,gun_shot,0.275933027,0.80%
D:/urbansound8k-gunshot/133797-6-2-0.wav,0,1.769104167,gun_shot,0.723742902,0.00%
D:/urbansound8k-gunshot/135526-6-10-0.wav,0,2.61,gun_shot,0.928248227,0.00%
D:/urbansound8k-gunshot/135526-6-11-0.wav,0,2.39,gun_shot,0.860269129,0.00%
D:/urbansound8k-gunshot/135526-6-12-0.wav,0.015622139,2.68,gun_shot,0.958771765,0.58%
D:/urbansound8k-gunshot/135526-6-2-0.wav,0.015622139,2.587981859,gun_shot,0.961597145,0.60%
D:/urbansound8k-gunshot/135526-6-4-0.wav,0,1.789818594,gun_shot,0.883754849,0.00%
D:/urbansound8k-gunshot/135526-6-5-0.wav,0.015621662,2.297732426,gun_shot,0.865911782,0.68%
D:/urbansound8k-gunshot/135526-6-6-0.wav,0.015619516,2.2,gun_shot,0.776012599,0.71%
D:/urbansound8k-gunshot/135526-6-7-0.wav,0.015621901,2.055873016,gun_shot,0.851493001,0.76%
D:/urbansound8k-gunshot/135526-6-8-0.wav,0.015620708,1.86,gun_shot,0.860258937,0.84%
D:/urbansound8k-gunshot/135526-6-9-0.wav,0.015624762,1.98,gun_shot,0.876026034,0.79%
D:/urbansound8k-gunshot/135527-6-1-0.wav,0,3.23,gun_shot,0.947012663,0.00%
D:/urbansound8k-gunshot/135527-6-11-0.wav,0.015621424,1.889954649,gun_shot,0.342079669,0.83%
D:/urbansound8k-gunshot/135527-6-12-0.wav,0.015572309,1.95,gun_shot,0.664163291,0.80%
D:/urbansound8k-gunshot/135527-6-14-0.wav,0.015622377,4,gun_shot,0.936631262,0.39%
D:/urbansound8k-gunshot/135527-6-14-1.wav,0.015620947,4,gun_shot,0.80662322,0.39%
