file,检测时间,音频时长,prediction,confidence,
D:/urbansound8k-gunshot/102305-6-0-0.wav,1.630491018,2.61,gun_shot,0.553163469,62.47%
D:/urbansound8k-gunshot/122690-6-0-0.wav,0.063661575,3.145895692,gun_shot,0.597361326,2.02%
D:/urbansound8k-gunshot/131571-6-0-0.wav,0.015623093,1.9,gun_shot,0.681399345,0.82%
D:/urbansound8k-gunshot/133797-6-1-0.wav,0.015621185,1.949895833,drilling,0.329826772,0.80%
D:/urbansound8k-gunshot/133797-6-2-0.wav,0.015622139,1.769104167,gun_shot,0.574579477,0.88%
D:/urbansound8k-gunshot/135526-6-10-0.wav,0.015654564,2.61,gun_shot,0.956665039,0.60%
D:/urbansound8k-gunshot/135526-6-11-0.wav,0.015621424,2.39,gun_shot,0.924542248,0.65%
D:/urbansound8k-gunshot/135526-6-12-0.wav,0.015624046,2.68,gun_shot,0.973356247,0.58%
D:/urbansound8k-gunshot/135526-6-2-0.wav,0.015621185,2.587981859,gun_shot,0.986475348,0.60%
D:/urbansound8k-gunshot/135526-6-4-0.wav,0.015621662,1.789818594,gun_shot,0.930366457,0.87%
D:/urbansound8k-gunshot/135526-6-5-0.wav,0,2.297732426,gun_shot,0.906450033,0.00%
D:/urbansound8k-gunshot/135526-6-6-0.wav,0.015621901,2.2,gun_shot,0.881414175,0.71%
D:/urbansound8k-gunshot/135526-6-7-0.wav,0.015621424,2.055873016,gun_shot,0.924530268,0.76%
D:/urbansound8k-gunshot/135526-6-8-0.wav,0.015621901,1.86,gun_shot,0.913293242,0.84%
D:/urbansound8k-gunshot/135526-6-9-0.wav,0.015621424,1.98,gun_shot,0.850902736,0.79%
D:/urbansound8k-gunshot/135527-6-1-0.wav,0.015621185,3.23,gun_shot,0.940091848,0.48%
D:/urbansound8k-gunshot/135527-6-11-0.wav,0.016890764,1.889954649,gun_shot,0.549249232,0.89%
D:/urbansound8k-gunshot/135527-6-12-0.wav,0.015608311,1.95,gun_shot,0.678734839,0.80%
D:/urbansound8k-gunshot/135527-6-14-0.wav,0.01562047,4,gun_shot,0.976561189,0.39%
D:/urbansound8k-gunshot/135527-6-14-1.wav,0.015620232,4,gun_shot,0.90799582,0.39%
D:/urbansound8k-gunshot/135527-6-14-10.wav,0.03124094,4,gun_shot,0.968143582,0.78%
D:/urbansound8k-gunshot/135527-6-14-2.wav,0.015591145,4,gun_shot,0.972611248,0.39%
D:/urbansound8k-gunshot/135527-6-14-3.wav,0.015620947,4,gun_shot,0.655178547,0.39%
D:/urbansound8k-gunshot/135527-6-14-4.wav,0.015621185,4,gun_shot,0.957121134,0.39%
D:/urbansound8k-gunshot/135527-6-14-5.wav,0.015621662,4,gun_shot,0.911513329,0.39%
D:/urbansound8k-gunshot/135527-6-14-6.wav,0.015595198,4,gun_shot,0.881792128,0.39%
D:/urbansound8k-gunshot/135527-6-14-7.wav,0.031243324,4,gun_shot,0.318124473,0.78%
D:/urbansound8k-gunshot/135527-6-14-8.wav,0.01562047,4,gun_shot,0.687871277,0.39%
D:/urbansound8k-gunshot/135527-6-14-9.wav,0.015621424,4,gun_shot,0.879334807,0.39%
D:/urbansound8k-gunshot/135527-6-2-0.wav,0.01562047,2.13,gun_shot,0.926137626,0.73%
D:/urbansound8k-gunshot/135527-6-4-0.wav,0.015989304,2.19,gun_shot,0.890975475,0.73%
D:/urbansound8k-gunshot/135527-6-5-0.wav,0.01562047,2.255736961,gun_shot,0.772959709,0.69%
D:/urbansound8k-gunshot/135527-6-6-0.wav,0.015621424,2.438639456,gun_shot,0.597357154,0.64%
D:/urbansound8k-gunshot/135527-6-7-0.wav,0.015623569,2.377687075,gun_shot,0.566951931,0.66%
D:/urbansound8k-gunshot/135527-6-8-0.wav,0.015622854,1.828979592,gun_shot,0.585242152,0.85%
D:/urbansound8k-gunshot/135527-6-9-0.wav,0.015566111,2.07,gun_shot,0.536625385,0.75%
D:/urbansound8k-gunshot/135528-6-0-0.wav,0.015619993,2.45,gun_shot,0.6502527,0.64%
D:/urbansound8k-gunshot/135528-6-1-0.wav,0.015620947,2.175034014,gun_shot,0.874880195,0.72%
D:/urbansound8k-gunshot/135528-6-10-0.wav,0.015620232,2.119274376,gun_shot,0.80476898,0.74%
D:/urbansound8k-gunshot/135528-6-11-0.wav,0.015594721,1.84,gun_shot,0.611363411,0.85%
D:/urbansound8k-gunshot/135528-6-12-0.wav,0.015621662,2.34,gun_shot,0.431808829,0.67%
D:/urbansound8k-gunshot/135528-6-2-0.wav,0.01562047,4,gun_shot,0.945195198,0.39%
D:/urbansound8k-gunshot/135528-6-3-0.wav,0.015620708,2.84,gun_shot,0.870745003,0.55%
D:/urbansound8k-gunshot/135528-6-4-0.wav,0.015622139,4,gun_shot,0.902661979,0.39%
D:/urbansound8k-gunshot/135528-6-4-1.wav,0.021173239,4,gun_shot,0.938255668,0.53%
D:/urbansound8k-gunshot/135528-6-4-2.wav,0.015676975,4,gun_shot,0.683809042,0.39%
D:/urbansound8k-gunshot/135528-6-5-0.wav,0.015585899,2.23,gun_shot,0.522043407,0.70%
D:/urbansound8k-gunshot/135528-6-6-0.wav,0.015621424,2.007709751,gun_shot,0.768325329,0.78%
D:/urbansound8k-gunshot/135544-6-0-0.wav,0.015620232,2.327800454,gun_shot,0.981048346,0.67%
D:/urbansound8k-gunshot/135544-6-1-0.wav,0.015621185,2.38,gun_shot,0.810753107,0.66%
D:/urbansound8k-gunshot/135544-6-18-0.wav,0.015622139,1.828979592,gun_shot,0.901476681,0.85%
D:/urbansound8k-gunshot/136399-6-0-0.wav,0.031698704,3.35,gun_shot,0.889064312,0.95%
D:/urbansound8k-gunshot/136399-6-1-0.wav,0.015621424,3.68,gun_shot,0.915074885,0.42%
D:/urbansound8k-gunshot/136399-6-2-0.wav,0.015628815,3.25,gun_shot,0.949364781,0.48%
D:/urbansound8k-gunshot/136399-6-3-0.wav,0.015621424,2.9471875,gun_shot,0.934555173,0.53%
D:/urbansound8k-gunshot/136399-6-4-0.wav,0.015620947,1.956333333,gun_shot,0.900612831,0.80%
D:/urbansound8k-gunshot/136399-6-5-0.wav,0.015606642,2.36,gun_shot,0.983001351,0.66%
D:/urbansound8k-gunshot/136399-6-6-0.wav,0.015620232,1.93,gun_shot,0.967075408,0.81%
D:/urbansound8k-gunshot/136399-6-7-0.wav,0.015621424,2.616895833,gun_shot,0.990395486,0.60%
D:/urbansound8k-gunshot/136399-6-9-0.wav,0.015621185,2.03,gun_shot,0.839832306,0.77%
D:/urbansound8k-gunshot/145608-6-0-0.wav,0.015620947,1.008927083,gun_shot,0.547892809,1.55%
D:/urbansound8k-gunshot/145608-6-1-0.wav,0.015580654,1.03,gun_shot,0.757659137,1.51%
D:/urbansound8k-gunshot/145608-6-2-0.wav,0.015593767,0.9580625,gun_shot,0.81117487,1.63%
D:/urbansound8k-gunshot/145608-6-3-0.wav,0.015621185,0.9071875,gun_shot,0.568800807,1.72%
D:/urbansound8k-gunshot/145609-6-0-0.wav,0.015621424,1.265677083,air_conditioner,0.276883006,1.23%
D:/urbansound8k-gunshot/145609-6-1-0.wav,0.015621901,1.086635417,gun_shot,0.379671156,1.44%
D:/urbansound8k-gunshot/145611-6-0-0.wav,0.015621662,1.15678125,gun_shot,0.933310211,1.35%
D:/urbansound8k-gunshot/145611-6-1-0.wav,0,1.175447917,gun_shot,0.730177939,0.00%
D:/urbansound8k-gunshot/145611-6-2-0.wav,0.015621901,1.1,gun_shot,0.780449927,1.42%
D:/urbansound8k-gunshot/145611-6-3-0.wav,0.015622616,1.11946875,gun_shot,0.898934901,1.40%
D:/urbansound8k-gunshot/145611-6-4-0.wav,0.016825438,1.06,gun_shot,0.892877698,1.59%
D:/urbansound8k-gunshot/145612-6-0-0.wav,0.015622377,0.975083333,gun_shot,0.433892697,1.60%
D:/urbansound8k-gunshot/145612-6-2-0.wav,0.015621662,0.91,gun_shot,0.449624211,1.72%
D:/urbansound8k-gunshot/145612-6-3-0.wav,0.015620232,1.126145833,gun_shot,0.565523028,1.39%
D:/urbansound8k-gunshot/145683-6-0-0.wav,0.015587568,1.23,gun_shot,0.87755996,1.27%
D:/urbansound8k-gunshot/145683-6-1-0.wav,0.015623093,1.38,air_conditioner,0.241483077,1.13%
D:/urbansound8k-gunshot/145683-6-2-0.wav,0.015620708,0.92,gun_shot,0.348146528,1.70%
D:/urbansound8k-gunshot/145683-6-3-0.wav,0.015621662,0.98,gun_shot,0.41321373,1.59%
D:/urbansound8k-gunshot/145683-6-4-0.wav,0.015657663,0.98,gun_shot,0.778193355,1.60%
D:/urbansound8k-gunshot/148833-6-1-0.wav,0.015621424,1.88,gun_shot,0.79635787,0.83%
D:/urbansound8k-gunshot/151069-6-0-0.wav,0,1.85,gun_shot,0.785656333,0.00%
D:/urbansound8k-gunshot/156897-6-0-0.wav,0.015596628,3.44,gun_shot,0.632052839,0.45%
D:/urbansound8k-gunshot/157207-6-0-0.wav,0.009160519,2.927959184,gun_shot,0.816187978,0.31%
D:/urbansound8k-gunshot/157207-6-1-0.wav,0.015621424,3.199501134,gun_shot,0.832601666,0.49%
D:/urbansound8k-gunshot/157207-6-10-0.wav,0.015620947,1.969047619,gun_shot,0.718279183,0.79%
D:/urbansound8k-gunshot/157207-6-5-0.wav,0.015628576,2.077913832,gun_shot,0.348236978,0.75%
D:/urbansound8k-gunshot/157207-6-9-0.wav,0.015621662,2.089705215,gun_shot,0.751713634,0.75%
D:/urbansound8k-gunshot/157799-6-0-0.wav,0.015621185,2.27,gun_shot,0.792006612,0.69%
D:/urbansound8k-gunshot/157801-6-0-0.wav,0.015621901,2.53,gun_shot,0.735591292,0.62%
D:/urbansound8k-gunshot/158977-6-0-0.wav,0.015620708,1.8865625,gun_shot,0.462901324,0.83%
D:/urbansound8k-gunshot/158978-6-0-0.wav,0.015621901,1.737541667,gun_shot,0.820843577,0.90%
D:/urbansound8k-gunshot/158979-6-0-0.wav,0.015620708,2.35,gun_shot,0.845847607,0.66%
D:/urbansound8k-gunshot/159701-6-0-0.wav,0.015620232,1.898166667,gun_shot,0.539597034,0.82%
D:/urbansound8k-gunshot/159701-6-1-0.wav,0,2.04,gun_shot,0.465541929,0.00%
D:/urbansound8k-gunshot/159701-6-3-0.wav,0,1.75,gun_shot,0.79258281,0.00%
D:/urbansound8k-gunshot/159701-6-4-0.wav,0,2.31,gun_shot,0.539794326,0.00%
D:/urbansound8k-gunshot/159701-6-5-0.wav,0.015620947,2.44,gun_shot,0.756082177,0.64%
D:/urbansound8k-gunshot/159701-6-6-0.wav,0.015624762,2.016291667,gun_shot,0.756517887,0.77%
D:/urbansound8k-gunshot/159702-6-6-0.wav,0.015577316,2.08,gun_shot,0.73854661,0.75%
D:/urbansound8k-gunshot/159703-6-0-0.wav,0.015617609,1.87,gun_shot,0.801966667,0.84%
D:/urbansound8k-gunshot/159704-6-0-0.wav,0.015594244,1.97,gun_shot,0.717643201,0.79%
D:/urbansound8k-gunshot/159707-6-0-0.wav,0.015621901,2.13,gun_shot,0.648174107,0.73%
D:/urbansound8k-gunshot/159709-6-0-0.wav,0.015620708,1.92,gun_shot,0.912036777,0.81%
D:/urbansound8k-gunshot/162431-6-0-0.wav,0.015625238,1.08,gun_shot,0.842554569,1.45%
D:/urbansound8k-gunshot/162431-6-1-0.wav,0.01562047,1.09653125,gun_shot,0.876851201,1.42%
D:/urbansound8k-gunshot/162431-6-3-0.wav,0.015624523,0.83634375,gun_shot,0.801924229,1.87%
D:/urbansound8k-gunshot/162432-6-0-0.wav,0.01562047,1.059708333,gun_shot,0.797075629,1.47%
D:/urbansound8k-gunshot/162432-6-1-0.wav,0.015622854,1.09,gun_shot,0.940467477,1.43%
D:/urbansound8k-gunshot/162432-6-10-0.wav,0.01559329,0.995479167,gun_shot,0.804803967,1.57%
D:/urbansound8k-gunshot/162432-6-11-0.wav,0.015619516,0.96,gun_shot,0.906904757,1.63%
D:/urbansound8k-gunshot/162432-6-12-0.wav,0.015621901,1.01,gun_shot,0.777778506,1.55%
D:/urbansound8k-gunshot/162432-6-13-0.wav,0.015619993,0.83,gun_shot,0.853884876,1.88%
D:/urbansound8k-gunshot/162432-6-2-0.wav,0.01561594,1.075760417,gun_shot,0.818953753,1.45%
D:/urbansound8k-gunshot/162432-6-3-0.wav,0.015620947,1.139989583,gun_shot,0.782436907,1.37%
D:/urbansound8k-gunshot/162432-6-4-0.wav,0.01562047,1.02759375,gun_shot,0.796033859,1.52%
D:/urbansound8k-gunshot/162432-6-5-0.wav,0.015621901,1.075760417,gun_shot,0.959021091,1.45%
D:/urbansound8k-gunshot/162432-6-6-0.wav,0.015619278,1.2,gun_shot,0.962767839,1.30%
D:/urbansound8k-gunshot/162432-6-7-0.wav,0,1.156052083,gun_shot,0.883034229,0.00%
D:/urbansound8k-gunshot/162432-6-8-0.wav,0.015620947,1.075770833,gun_shot,0.941209853,1.45%
D:/urbansound8k-gunshot/162432-6-9-0.wav,0.015587568,1.36,gun_shot,0.719424486,1.15%
D:/urbansound8k-gunshot/162434-6-2-0.wav,0.015621901,0.83,gun_shot,0.912161946,1.88%
D:/urbansound8k-gunshot/162436-6-0-0.wav,0.015621185,1.796802083,gun_shot,0.317357957,0.87%
