file,检测时间,音频时长,prediction,confidence,
D:/urbansound8k-gunshot/102305-6-0-0.wav,1.525588512,2.61,gun_shot,0.617366612,58.45%
D:/urbansound8k-gunshot/122690-6-0-0.wav,0.046862602,3.145895692,gun_shot,0.891038299,1.49%
D:/urbansound8k-gunshot/131571-6-0-0.wav,0.015594959,1.9,gun_shot,0.748218596,0.82%
D:/urbansound8k-gunshot/133797-6-1-0.wav,0.015620947,1.949895833,drilling,0.397616684,0.80%
D:/urbansound8k-gunshot/133797-6-2-0.wav,0.015594006,1.769104167,gun_shot,0.428216726,0.88%
D:/urbansound8k-gunshot/135526-6-10-0.wav,0.015621901,2.61,gun_shot,0.850492954,0.60%
D:/urbansound8k-gunshot/135526-6-11-0.wav,0,2.39,gun_shot,0.764862299,0.00%
D:/urbansound8k-gunshot/135526-6-12-0.wav,0.015621424,2.68,gun_shot,0.919487178,0.58%
D:/urbansound8k-gunshot/135526-6-2-0.wav,0.015621185,2.587981859,gun_shot,0.93247515,0.60%
D:/urbansound8k-gunshot/135526-6-4-0.wav,0.015665293,1.789818594,gun_shot,0.789735198,0.88%
D:/urbansound8k-gunshot/135526-6-5-0.wav,0.015594482,2.297732426,gun_shot,0.786526978,0.68%
D:/urbansound8k-gunshot/135526-6-6-0.wav,0.015595436,2.2,gun_shot,0.629218221,0.71%
D:/urbansound8k-gunshot/135526-6-7-0.wav,0.015594721,2.055873016,gun_shot,0.775792539,0.76%
D:/urbansound8k-gunshot/135526-6-8-0.wav,0,1.86,gun_shot,0.749076843,0.00%
D:/urbansound8k-gunshot/135526-6-9-0.wav,0,1.98,gun_shot,0.688762903,0.00%
D:/urbansound8k-gunshot/135527-6-1-0.wav,0.015668392,3.23,gun_shot,0.971298635,0.49%
D:/urbansound8k-gunshot/135527-6-11-0.wav,0.015623331,1.889954649,gun_shot,0.449524403,0.83%
D:/urbansound8k-gunshot/135527-6-12-0.wav,0.015620232,1.95,gun_shot,0.554815352,0.80%
D:/urbansound8k-gunshot/135527-6-14-0.wav,0.031243324,4,gun_shot,0.963570416,0.78%
D:/urbansound8k-gunshot/135527-6-14-1.wav,0.015670776,4,gun_shot,0.857995749,0.39%
D:/urbansound8k-gunshot/135527-6-14-10.wav,0.015621185,4,gun_shot,0.969885826,0.39%
D:/urbansound8k-gunshot/135527-6-14-2.wav,0.015620947,4,gun_shot,0.973993599,0.39%
D:/urbansound8k-gunshot/135527-6-14-3.wav,0.015622616,4,gun_shot,0.700885653,0.39%
D:/urbansound8k-gunshot/135527-6-14-4.wav,0.015620232,4,gun_shot,0.943230271,0.39%
D:/urbansound8k-gunshot/135527-6-14-5.wav,0.015614271,4,gun_shot,0.903602719,0.39%
D:/urbansound8k-gunshot/135527-6-14-6.wav,0.015621901,4,gun_shot,0.830819964,0.39%
D:/urbansound8k-gunshot/135527-6-14-7.wav,0.015619516,4,gun_shot,0.448017329,0.39%
D:/urbansound8k-gunshot/135527-6-14-8.wav,0.015619755,4,gun_shot,0.780650914,0.39%
D:/urbansound8k-gunshot/135527-6-14-9.wav,0.015621662,4,gun_shot,0.92424643,0.39%
D:/urbansound8k-gunshot/135527-6-2-0.wav,0.015658617,2.13,gun_shot,0.809929907,0.74%
D:/urbansound8k-gunshot/135527-6-4-0.wav,0.015660524,2.19,gun_shot,0.805765808,0.72%
D:/urbansound8k-gunshot/135527-6-5-0.wav,0.015655518,2.255736961,gun_shot,0.686187506,0.69%
D:/urbansound8k-gunshot/135527-6-6-0.wav,0.015621424,2.438639456,gun_shot,0.458920598,0.64%
D:/urbansound8k-gunshot/135527-6-7-0.wav,0.015580416,2.377687075,gun_shot,0.534570932,0.66%
D:/urbansound8k-gunshot/135527-6-8-0.wav,0.015619516,1.828979592,gun_shot,0.469152778,0.85%
D:/urbansound8k-gunshot/135527-6-9-0.wav,0.015621185,2.07,gun_shot,0.487315774,0.75%
D:/urbansound8k-gunshot/135528-6-0-0.wav,0.015621424,2.45,gun_shot,0.568371594,0.64%
D:/urbansound8k-gunshot/135528-6-1-0.wav,0.015579462,2.175034014,gun_shot,0.79539299,0.72%
D:/urbansound8k-gunshot/135528-6-10-0.wav,0.015621185,2.119274376,gun_shot,0.757992566,0.74%
D:/urbansound8k-gunshot/135528-6-11-0.wav,0.02319622,1.84,gun_shot,0.563098609,1.26%
D:/urbansound8k-gunshot/135528-6-12-0.wav,0.015627623,2.34,gun_shot,0.487283111,0.67%
D:/urbansound8k-gunshot/135528-6-2-0.wav,0.015596867,4,gun_shot,0.939739645,0.39%
D:/urbansound8k-gunshot/135528-6-3-0.wav,0.015621424,2.84,gun_shot,0.791951001,0.55%
D:/urbansound8k-gunshot/135528-6-4-0.wav,0.015654564,4,gun_shot,0.925049484,0.39%
D:/urbansound8k-gunshot/135528-6-4-1.wav,0.016821384,4,gun_shot,0.96469152,0.42%
D:/urbansound8k-gunshot/135528-6-4-2.wav,0.01562047,4,gun_shot,0.803874195,0.39%
D:/urbansound8k-gunshot/135528-6-5-0.wav,0.015622616,2.23,gun_shot,0.777709305,0.70%
D:/urbansound8k-gunshot/135528-6-6-0.wav,0.015594244,2.007709751,gun_shot,0.706722558,0.78%
D:/urbansound8k-gunshot/135544-6-0-0.wav,0.015621424,2.327800454,gun_shot,0.926531971,0.67%
D:/urbansound8k-gunshot/135544-6-1-0.wav,0.01562047,2.38,gun_shot,0.718219697,0.66%
D:/urbansound8k-gunshot/135544-6-18-0.wav,0.015622377,1.828979592,gun_shot,0.750626564,0.85%
D:/urbansound8k-gunshot/136399-6-0-0.wav,0.015621662,3.35,gun_shot,0.977595687,0.47%
D:/urbansound8k-gunshot/136399-6-1-0.wav,0.015620232,3.68,gun_shot,0.983326375,0.42%
D:/urbansound8k-gunshot/136399-6-2-0.wav,0.015655279,3.25,gun_shot,0.982410133,0.48%
D:/urbansound8k-gunshot/136399-6-3-0.wav,0.015621424,2.9471875,gun_shot,0.980912983,0.53%
D:/urbansound8k-gunshot/136399-6-4-0.wav,0.015621424,1.956333333,gun_shot,0.89267683,0.80%
D:/urbansound8k-gunshot/136399-6-5-0.wav,0.015648365,2.36,gun_shot,0.964560807,0.66%
D:/urbansound8k-gunshot/136399-6-6-0.wav,0,1.93,gun_shot,0.94511199,0.00%
D:/urbansound8k-gunshot/136399-6-7-0.wav,0.015622139,2.616895833,gun_shot,0.963624775,0.60%
D:/urbansound8k-gunshot/136399-6-9-0.wav,0,2.03,gun_shot,0.787709296,0.00%
D:/urbansound8k-gunshot/145608-6-0-0.wav,0.015623569,1.008927083,gun_shot,0.334395081,1.55%
D:/urbansound8k-gunshot/145608-6-1-0.wav,0.015621185,1.03,gun_shot,0.652192175,1.52%
D:/urbansound8k-gunshot/145608-6-2-0.wav,0.015621185,0.9580625,gun_shot,0.663073301,1.63%
D:/urbansound8k-gunshot/145608-6-3-0.wav,0,0.9071875,gun_shot,0.272183001,0.00%
D:/urbansound8k-gunshot/145609-6-0-0.wav,0.015621185,1.265677083,air_conditioner,0.236035019,1.23%
D:/urbansound8k-gunshot/145609-6-1-0.wav,0.015621185,1.086635417,air_conditioner,0.220960364,1.44%
D:/urbansound8k-gunshot/145611-6-0-0.wav,0.015621901,1.15678125,gun_shot,0.806305885,1.35%
D:/urbansound8k-gunshot/145611-6-1-0.wav,0.015622139,1.175447917,gun_shot,0.57590133,1.33%
D:/urbansound8k-gunshot/145611-6-2-0.wav,0.015594959,1.1,gun_shot,0.496201575,1.42%
D:/urbansound8k-gunshot/145611-6-3-0.wav,0,1.11946875,gun_shot,0.856385708,0.00%
D:/urbansound8k-gunshot/145611-6-4-0.wav,0,1.06,gun_shot,0.835665762,0.00%
D:/urbansound8k-gunshot/145612-6-0-0.wav,0.015620947,0.975083333,gun_shot,0.265684098,1.60%
D:/urbansound8k-gunshot/145612-6-2-0.wav,0,0.91,gun_shot,0.375235915,0.00%
D:/urbansound8k-gunshot/145612-6-3-0.wav,0,1.126145833,gun_shot,0.358028948,0.00%
D:/urbansound8k-gunshot/145683-6-0-0.wav,0,1.23,gun_shot,0.810546637,0.00%
D:/urbansound8k-gunshot/145683-6-1-0.wav,0.015630007,1.38,air_conditioner,0.28957361,1.13%
D:/urbansound8k-gunshot/145683-6-2-0.wav,0.015595913,0.92,gun_shot,0.253851056,1.70%
D:/urbansound8k-gunshot/145683-6-3-0.wav,0.015594721,0.98,gun_shot,0.566753268,1.59%
D:/urbansound8k-gunshot/145683-6-4-0.wav,0.015621901,0.98,gun_shot,0.743572772,1.59%
D:/urbansound8k-gunshot/148833-6-1-0.wav,0.015621185,1.88,gun_shot,0.816222847,0.83%
D:/urbansound8k-gunshot/151069-6-0-0.wav,0.015621185,1.85,gun_shot,0.733230174,0.84%
D:/urbansound8k-gunshot/156897-6-0-0.wav,0.015662432,3.44,gun_shot,0.908300459,0.46%
D:/urbansound8k-gunshot/157207-6-0-0.wav,0.015587568,2.927959184,gun_shot,0.945988119,0.53%
D:/urbansound8k-gunshot/157207-6-1-0.wav,0.015565157,3.199501134,gun_shot,0.971557438,0.49%
D:/urbansound8k-gunshot/157207-6-10-0.wav,0,1.969047619,gun_shot,0.782067597,0.00%
D:/urbansound8k-gunshot/157207-6-5-0.wav,0.015623093,2.077913832,gun_shot,0.493304968,0.75%
D:/urbansound8k-gunshot/157207-6-9-0.wav,0.015620232,2.089705215,gun_shot,0.798967183,0.75%
D:/urbansound8k-gunshot/157799-6-0-0.wav,0,2.27,gun_shot,0.829821348,0.00%
D:/urbansound8k-gunshot/157801-6-0-0.wav,0.015621662,2.53,gun_shot,0.785637558,0.62%
D:/urbansound8k-gunshot/158977-6-0-0.wav,0.015661478,1.8865625,gun_shot,0.614394307,0.83%
D:/urbansound8k-gunshot/158978-6-0-0.wav,0.015621901,1.737541667,gun_shot,0.763268411,0.90%
D:/urbansound8k-gunshot/158979-6-0-0.wav,0.015619993,2.35,gun_shot,0.844108641,0.66%
D:/urbansound8k-gunshot/159701-6-0-0.wav,0.015605927,1.898166667,gun_shot,0.48849979,0.82%
D:/urbansound8k-gunshot/159701-6-1-0.wav,0.015564442,2.04,gun_shot,0.42297104,0.76%
D:/urbansound8k-gunshot/159701-6-3-0.wav,0.031243324,1.75,gun_shot,0.655362904,1.79%
D:/urbansound8k-gunshot/159701-6-4-0.wav,0.015621901,2.31,gun_shot,0.471290231,0.68%
D:/urbansound8k-gunshot/159701-6-5-0.wav,0.015621185,2.44,gun_shot,0.661874473,0.64%
D:/urbansound8k-gunshot/159701-6-6-0.wav,0.015619755,2.016291667,gun_shot,0.641194582,0.77%
D:/urbansound8k-gunshot/159702-6-6-0.wav,0.015621185,2.08,gun_shot,0.694389582,0.75%
D:/urbansound8k-gunshot/159703-6-0-0.wav,0.015621424,1.87,gun_shot,0.773198187,0.84%
D:/urbansound8k-gunshot/159704-6-0-0.wav,0.016839027,1.97,gun_shot,0.641430497,0.85%
D:/urbansound8k-gunshot/159707-6-0-0.wav,0.015623331,2.13,gun_shot,0.55218631,0.73%
