D:/UrbanSound8K_All4Eval/100852-0-0-0.wav,0.015956879,4,air_conditioner,0.52967,0.40%,0
D:/UrbanSound8K_All4Eval/100852-0-0-1.wav,0.014959574,4,air_conditioner,0.837026358,0.37%,0
D:/UrbanSound8K_All4Eval/100852-0-0-10.wav,0.019457102,4,air_conditioner,0.592152715,0.49%,0
D:/UrbanSound8K_All4Eval/100852-0-0-11.wav,0.017952204,4,air_conditioner,0.737088501,0.45%,0
D:/UrbanSound8K_All4Eval/100852-0-0-12.wav,0.019945621,4,drilling,0.454139829,0.50%,0
D:/UrbanSound8K_All4Eval/100852-0-0-13.wav,0.017953157,4,air_conditioner,0.531150818,0.45%,0
D:/UrbanSound8K_All4Eval/100852-0-0-14.wav,0.012964964,4,air_conditioner,0.70575726,0.32%,0
D:/UrbanSound8K_All4Eval/100852-0-0-15.wav,0.013963699,4,air_conditioner,0.675426185,0.35%,0
D:/UrbanSound8K_All4Eval/100852-0-0-16.wav,0.011967659,4,air_conditioner,0.588818848,0.30%,0
D:/UrbanSound8K_All4Eval/100852-0-0-17.wav,0.013963699,4,air_conditioner,0.617226422,0.35%,0
D:/UrbanSound8K_All4Eval/100852-0-0-18.wav,0.014960289,4,air_conditioner,0.817592084,0.37%,0
D:/UrbanSound8K_All4Eval/100852-0-0-19.wav,0.012965679,4,air_conditioner,0.753133595,0.32%,0
D:/UrbanSound8K_All4Eval/100852-0-0-2.wav,0.01396203,4,air_conditioner,0.588660717,0.35%,0
D:/UrbanSound8K_All4Eval/100852-0-0-20.wav,0.012966871,4,air_conditioner,0.619519055,0.32%,0
D:/UrbanSound8K_All4Eval/100852-0-0-21.wav,0.014021635,4,air_conditioner,0.717436135,0.35%,0
D:/UrbanSound8K_All4Eval/100852-0-0-22.wav,0.011968374,4,air_conditioner,0.803885162,0.30%,0
D:/UrbanSound8K_All4Eval/100852-0-0-23.wav,0.013963938,4,air_conditioner,0.793679595,0.35%,0
D:/UrbanSound8K_All4Eval/100852-0-0-24.wav,0.012966394,4,air_conditioner,0.418351352,0.32%,0
D:/UrbanSound8K_All4Eval/100852-0-0-25.wav,0.013009071,4,air_conditioner,0.544393241,0.33%,0
D:/UrbanSound8K_All4Eval/100852-0-0-26.wav,0.011966705,4,air_conditioner,0.729983628,0.30%,0
D:/UrbanSound8K_All4Eval/100852-0-0-27.wav,0.012964725,4,air_conditioner,0.592803359,0.32%,0
D:/UrbanSound8K_All4Eval/100852-0-0-28.wav,0.015016556,4,air_conditioner,0.685738087,0.38%,0
D:/UrbanSound8K_All4Eval/100852-0-0-29.wav,0.01595664,4,air_conditioner,0.540602267,0.40%,0
D:/UrbanSound8K_All4Eval/100852-0-0-3.wav,0.014959097,4,air_conditioner,0.870030463,0.37%,0
D:/UrbanSound8K_All4Eval/100852-0-0-30.wav,0.017952919,4,air_conditioner,0.477267295,0.45%,0
D:/UrbanSound8K_All4Eval/100852-0-0-4.wav,0.012964249,4,air_conditioner,0.806600869,0.32%,0
D:/UrbanSound8K_All4Eval/100852-0-0-5.wav,0.019991398,4,air_conditioner,0.68598634,0.50%,0
D:/UrbanSound8K_All4Eval/100852-0-0-6.wav,0.015956879,4,air_conditioner,0.770187616,0.40%,0
D:/UrbanSound8K_All4Eval/100852-0-0-7.wav,0.012965441,4,children_playing,0.270887166,0.32%,0
D:/UrbanSound8K_All4Eval/100852-0-0-8.wav,0.012965918,4,air_conditioner,0.349943429,0.32%,0
D:/UrbanSound8K_All4Eval/100852-0-0-9.wav,0.013962269,4,air_conditioner,0.814918876,0.35%,0
D:/UrbanSound8K_All4Eval/101281-3-0-0.wav,0.012964249,4,dog_bark,0.574198782,0.32%,3
D:/UrbanSound8K_All4Eval/101281-3-0-14.wav,0.013962746,4,dog_bark,0.553087294,0.35%,3
D:/UrbanSound8K_All4Eval/101281-3-0-5.wav,0.012964487,4,dog_bark,0.395808309,0.32%,3
D:/UrbanSound8K_All4Eval/101382-2-0-10.wav,0.012965679,4,children_playing,0.61838758,0.32%,2
D:/UrbanSound8K_All4Eval/101382-2-0-12.wav,0.013964415,4,siren,0.511673152,0.35%,2
D:/UrbanSound8K_All4Eval/101382-2-0-20.wav,0.015957355,4,children_playing,0.562505603,0.40%,2
D:/UrbanSound8K_All4Eval/101382-2-0-21.wav,0.01496172,4,children_playing,0.831626296,0.37%,2
D:/UrbanSound8K_All4Eval/101382-2-0-29.wav,0.013962746,4,children_playing,0.829472125,0.35%,2
D:/UrbanSound8K_All4Eval/101382-2-0-33.wav,0.014959574,4,children_playing,0.827408016,0.37%,2
D:/UrbanSound8K_All4Eval/101382-2-0-42.wav,0.014960527,4,children_playing,0.822872579,0.37%,2
D:/UrbanSound8K_All4Eval/101382-2-0-45.wav,0.015957594,4,children_playing,0.479506403,0.40%,2
D:/UrbanSound8K_All4Eval/101415-3-0-2.wav,0.011982918,4,dog_bark,0.950109065,0.30%,3
D:/UrbanSound8K_All4Eval/101415-3-0-3.wav,0.009972572,4,dog_bark,0.692909122,0.25%,3
D:/UrbanSound8K_All4Eval/101415-3-0-8.wav,0.010971308,4,dog_bark,0.975661635,0.27%,3
D:/UrbanSound8K_All4Eval/101729-0-0-1.wav,0.01595664,4,air_conditioner,0.97394383,0.40%,0
D:/UrbanSound8K_All4Eval/101729-0-0-11.wav,0.015017271,4,air_conditioner,0.955774546,0.38%,0
D:/UrbanSound8K_All4Eval/101729-0-0-12.wav,0.015956402,4,air_conditioner,0.966520667,0.40%,0
D:/UrbanSound8K_All4Eval/101729-0-0-13.wav,0.015957355,4,air_conditioner,0.95306623,0.40%,0
D:/UrbanSound8K_All4Eval/101729-0-0-14.wav,0.014960766,4,air_conditioner,0.935385764,0.37%,0
D:/UrbanSound8K_All4Eval/101729-0-0-16.wav,0.015957355,4,air_conditioner,0.970989764,0.40%,0
D:/UrbanSound8K_All4Eval/101729-0-0-17.wav,0.014960527,4,air_conditioner,0.991541684,0.37%,0
D:/UrbanSound8K_All4Eval/101729-0-0-18.wav,0.013963461,4,air_conditioner,0.981024981,0.35%,0
D:/UrbanSound8K_All4Eval/101729-0-0-19.wav,0.016954422,4,air_conditioner,0.976672709,0.42%,0
D:/UrbanSound8K_All4Eval/101729-0-0-21.wav,0.015466452,4,air_conditioner,0.953692496,0.39%,0
D:/UrbanSound8K_All4Eval/101729-0-0-22.wav,0.014961243,4,air_conditioner,0.98369956,0.37%,0
D:/UrbanSound8K_All4Eval/101729-0-0-23.wav,0.017952204,4,air_conditioner,0.968752265,0.45%,0
D:/UrbanSound8K_All4Eval/101729-0-0-24.wav,0.019947052,4,air_conditioner,0.987913668,0.50%,0
D:/UrbanSound8K_All4Eval/101729-0-0-26.wav,0.017951488,4,air_conditioner,0.958373189,0.45%,0
D:/UrbanSound8K_All4Eval/101729-0-0-28.wav,0.020944834,4,air_conditioner,0.891190052,0.52%,0
D:/UrbanSound8K_All4Eval/101729-0-0-29.wav,0.024933338,4,air_conditioner,0.921843708,0.62%,0
D:/UrbanSound8K_All4Eval/101729-0-0-3.wav,0.018949032,4,air_conditioner,0.975857615,0.47%,0
D:/UrbanSound8K_All4Eval/101729-0-0-32.wav,0.013962507,4,air_conditioner,0.972148836,0.35%,0
D:/UrbanSound8K_All4Eval/101729-0-0-33.wav,0.012966156,4,air_conditioner,0.966857553,0.32%,0
D:/UrbanSound8K_All4Eval/101729-0-0-36.wav,0.017952204,4,air_conditioner,0.986012816,0.45%,0
D:/UrbanSound8K_All4Eval/101729-0-0-37.wav,0.016954899,4,air_conditioner,0.988208771,0.42%,0
D:/UrbanSound8K_All4Eval/101729-0-0-38.wav,0.01396203,4,air_conditioner,0.987377226,0.35%,0
D:/UrbanSound8K_All4Eval/101729-0-0-39.wav,0.018949509,4,air_conditioner,0.982409358,0.47%,0
D:/UrbanSound8K_All4Eval/101729-0-0-4.wav,0.016954422,4,air_conditioner,0.989435375,0.42%,0
D:/UrbanSound8K_All4Eval/101729-0-0-40.wav,0.016956568,4,air_conditioner,0.987825215,0.42%,0
D:/UrbanSound8K_All4Eval/101729-0-0-6.wav,0.013961792,4,air_conditioner,0.983053803,0.35%,0
D:/UrbanSound8K_All4Eval/101729-0-0-9.wav,0.016953707,4,air_conditioner,0.98151201,0.42%,0
D:/UrbanSound8K_All4Eval/101848-9-0-0.wav,0.020454168,4,street_music,0.922084272,0.51%,9
D:/UrbanSound8K_All4Eval/101848-9-0-1.wav,0.01894927,4,street_music,0.741517842,0.47%,9
D:/UrbanSound8K_All4Eval/101848-9-0-2.wav,0.016955137,4,street_music,0.65640676,0.42%,9
D:/UrbanSound8K_All4Eval/101848-9-0-3.wav,0.011968374,4,street_music,0.793211818,0.30%,9
D:/UrbanSound8K_All4Eval/101848-9-0-8.wav,0.016953945,4,street_music,0.760134876,0.42%,9
D:/UrbanSound8K_All4Eval/101848-9-0-9.wav,0.01496172,4,street_music,0.759937644,0.37%,9
D:/UrbanSound8K_All4Eval/102102-3-0-0.wav,0.013961554,3.099886621,dog_bark,0.832056522,0.45%,3
D:/UrbanSound8K_All4Eval/102105-3-0-0.wav,0.013962746,4,dog_bark,0.678393066,0.35%,3
D:/UrbanSound8K_All4Eval/102305-6-0-0.wav,0.012482882,2.61,gun_shot,0.558848917,0.48%,6
D:/UrbanSound8K_All4Eval/102547-3-0-2.wav,0.009973764,4,dog_bark,0.732220948,0.25%,3
D:/UrbanSound8K_All4Eval/102547-3-0-7.wav,0.009974003,4,dog_bark,0.680569112,0.25%,3
D:/UrbanSound8K_All4Eval/102547-3-0-8.wav,0.011969328,4,dog_bark,0.925461054,0.30%,3
D:/UrbanSound8K_All4Eval/102842-3-0-1.wav,0.012965202,4,dog_bark,0.90929234,0.32%,3
D:/UrbanSound8K_All4Eval/102842-3-1-0.wav,0.014960289,4,dog_bark,0.440322816,0.37%,3
D:/UrbanSound8K_All4Eval/102842-3-1-5.wav,0.011967421,4,dog_bark,0.722868323,0.30%,3
D:/UrbanSound8K_All4Eval/102842-3-1-6.wav,0.012954712,4,dog_bark,0.859030843,0.32%,3
D:/UrbanSound8K_All4Eval/102853-8-0-0.wav,0.01495862,4,siren,0.757978976,0.37%,8
D:/UrbanSound8K_All4Eval/102853-8-0-1.wav,0.012965679,4,siren,0.632189095,0.32%,8
