D:/urbansound8k-gunshot_fold10/157207-6-0-0.wav,1.437179804,2.927959184,gun_shot,0.660942972,49.08%
D:/urbansound8k-gunshot_fold10/157207-6-1-0.wav,0.014960051,3.199501134,gun_shot,0.769772112,0.47%
D:/urbansound8k-gunshot_fold10/157207-6-10-0.wav,0.010972738,1.969047619,gun_shot,0.62890631,0.56%
D:/urbansound8k-gunshot_fold10/157207-6-5-0.wav,0.011967897,2.077913832,gun_shot,0.406305134,0.58%
D:/urbansound8k-gunshot_fold10/157207-6-9-0.wav,0.011967897,2.089705215,gun_shot,0.777384162,0.57%
D:/urbansound8k-gunshot_fold10/159709-6-0-0.wav,0.012965679,1.92,gun_shot,0.905068159,0.68%
D:/urbansound8k-gunshot_fold10/169261-6-0-0.wav,0.010971785,1.66,gun_shot,0.586130679,0.66%
D:/urbansound8k-gunshot_fold10/174289-6-0-0.wav,0.011968851,2.22,gun_shot,0.923354566,0.54%
D:/urbansound8k-gunshot_fold10/174289-6-1-0.wav,0.013961554,2.349291667,gun_shot,0.946158588,0.59%
D:/urbansound8k-gunshot_fold10/174289-6-2-0.wav,0.014959812,2.46,gun_shot,0.946945608,0.61%
D:/urbansound8k-gunshot_fold10/174289-6-3-0.wav,0.012965202,2.236645833,gun_shot,0.87960887,0.58%
D:/urbansound8k-gunshot_fold10/174292-6-0-0.wav,0.012965202,2.929375,gun_shot,0.534733832,0.44%
D:/urbansound8k-gunshot_fold10/174292-6-1-0.wav,0.01396203,2.89,gun_shot,0.568256378,0.48%
D:/urbansound8k-gunshot_fold10/174292-6-2-0.wav,0.015957594,3.488270833,gun_shot,0.587956131,0.46%
D:/urbansound8k-gunshot_fold10/200460-6-0-0.wav,0.013962507,1.898435374,gun_shot,0.803934038,0.74%
D:/urbansound8k-gunshot_fold10/200460-6-1-0.wav,0.009973526,1.806099773,gun_shot,0.845607579,0.55%
,,,平均值,0.73569157,
,,,标准差,0.168393003,
