D:/urbansound8k-gunshot_fold10/157207-6-0-0.wav,1.408269882,2.927959184,gun_shot,0.616140127,48.10%
D:/urbansound8k-gunshot_fold10/157207-6-1-0.wav,0.014960766,3.199501134,gun_shot,0.888545811,0.47%
D:/urbansound8k-gunshot_fold10/157207-6-10-0.wav,0.009973764,1.969047619,gun_shot,0.518310845,0.51%
D:/urbansound8k-gunshot_fold10/157207-6-5-0.wav,0.010970116,2.077913832,gun_shot,0.408320069,0.53%
D:/urbansound8k-gunshot_fold10/157207-6-9-0.wav,0.012965202,2.089705215,gun_shot,0.670300484,0.62%
D:/urbansound8k-gunshot_fold10/159709-6-0-0.wav,0.012965441,1.92,gun_shot,0.800172567,0.68%
D:/urbansound8k-gunshot_fold10/169261-6-0-0.wav,0.009972811,1.66,gun_shot,0.518232107,0.60%
D:/urbansound8k-gunshot_fold10/174289-6-0-0.wav,0.014959574,2.22,gun_shot,0.833759606,0.67%
D:/urbansound8k-gunshot_fold10/174289-6-1-0.wav,0.012966633,2.349291667,gun_shot,0.912679315,0.55%
D:/urbansound8k-gunshot_fold10/174289-6-2-0.wav,0.013962984,2.46,gun_shot,0.873038113,0.57%
D:/urbansound8k-gunshot_fold10/174289-6-3-0.wav,0.011967182,2.236645833,gun_shot,0.859388888,0.54%
D:/urbansound8k-gunshot_fold10/174292-6-0-0.wav,0.012964964,2.929375,gun_shot,0.627552152,0.44%
D:/urbansound8k-gunshot_fold10/174292-6-1-0.wav,0.014960051,2.89,gun_shot,0.62353164,0.52%
D:/urbansound8k-gunshot_fold10/174292-6-2-0.wav,0.014959097,3.488270833,gun_shot,0.663191795,0.43%
D:/urbansound8k-gunshot_fold10/200460-6-0-0.wav,0.012964964,1.898435374,gun_shot,0.753822088,0.68%
D:/urbansound8k-gunshot_fold10/200460-6-1-0.wav,0.010971785,1.806099773,gun_shot,0.816029012,0.61%
,,,平均值,0.711438414,
,,,标准差,0.150591092,
