file,检测时间,音频时长,prediction,confidence,
D:/urbansound8k-gunshot/102305-6-0-0.wav,1.361541986,2.61,gun_shot,0.374301255,52.17%
D:/urbansound8k-gunshot/122690-6-0-0.wav,0.046864271,3.145895692,gun_shot,0.638370931,1.49%
D:/urbansound8k-gunshot/131571-6-0-0.wav,0.01562047,1.9,gun_shot,0.672107399,0.82%
D:/urbansound8k-gunshot/133797-6-1-0.wav,0.015620708,1.949895833,gun_shot,0.180709645,0.80%
D:/urbansound8k-gunshot/133797-6-2-0.wav,0.015620708,1.769104167,gun_shot,0.574211299,0.88%
D:/urbansound8k-gunshot/135526-6-10-0.wav,0,2.61,gun_shot,0.853435576,0.00%
D:/urbansound8k-gunshot/135526-6-11-0.wav,0,2.39,gun_shot,0.798115432,0.00%
D:/urbansound8k-gunshot/135526-6-12-0.wav,0.015621424,2.68,gun_shot,0.934057653,0.58%
D:/urbansound8k-gunshot/135526-6-2-0.wav,0.015622377,2.587981859,gun_shot,0.930526495,0.60%
D:/urbansound8k-gunshot/135526-6-4-0.wav,0.015621185,1.789818594,gun_shot,0.692532837,0.87%
D:/urbansound8k-gunshot/135526-6-5-0.wav,0.015621185,2.297732426,gun_shot,0.559982598,0.68%
D:/urbansound8k-gunshot/135526-6-6-0.wav,0,2.2,gun_shot,0.406142831,0.00%
D:/urbansound8k-gunshot/135526-6-7-0.wav,0.015622854,2.055873016,gun_shot,0.827219784,0.76%
D:/urbansound8k-gunshot/135526-6-8-0.wav,0.015623808,1.86,gun_shot,0.785130858,0.84%
D:/urbansound8k-gunshot/135526-6-9-0.wav,0.015619993,1.98,gun_shot,0.747959197,0.79%
D:/urbansound8k-gunshot/135527-6-1-0.wav,0.015620708,3.23,gun_shot,0.816236317,0.48%
D:/urbansound8k-gunshot/135527-6-11-0.wav,0,1.889954649,gun_shot,0.28559944,0.00%
D:/urbansound8k-gunshot/135527-6-12-0.wav,0.01562047,1.95,gun_shot,0.401566237,0.80%
D:/urbansound8k-gunshot/135527-6-14-0.wav,0,4,gun_shot,0.840530336,0.00%
D:/urbansound8k-gunshot/135527-6-14-1.wav,0.015619993,4,gun_shot,0.421723992,0.39%
D:/urbansound8k-gunshot/135527-6-14-10.wav,0.015620947,4,gun_shot,0.873271465,0.39%
D:/urbansound8k-gunshot/135527-6-14-2.wav,0.015622854,4,gun_shot,0.837787092,0.39%
D:/urbansound8k-gunshot/135527-6-14-3.wav,0.01561904,4,children_playing,0.282476604,0.39%
D:/urbansound8k-gunshot/135527-6-14-4.wav,0.015623808,4,gun_shot,0.800200284,0.39%
D:/urbansound8k-gunshot/135527-6-14-5.wav,0,4,gun_shot,0.627440691,0.00%
D:/urbansound8k-gunshot/135527-6-14-6.wav,0.015622616,4,gun_shot,0.534359217,0.39%
D:/urbansound8k-gunshot/135527-6-14-7.wav,0.015620947,4,jackhammer,0.234222218,0.39%
D:/urbansound8k-gunshot/135527-6-14-8.wav,0.015622377,4,children_playing,0.312197864,0.39%
D:/urbansound8k-gunshot/135527-6-14-9.wav,0.01562047,4,gun_shot,0.572036386,0.39%
D:/urbansound8k-gunshot/135527-6-2-0.wav,0.015620232,2.13,gun_shot,0.800065398,0.73%
D:/urbansound8k-gunshot/135527-6-4-0.wav,0,2.19,gun_shot,0.667071342,0.00%
D:/urbansound8k-gunshot/135527-6-5-0.wav,0,2.255736961,gun_shot,0.479309112,0.00%
D:/urbansound8k-gunshot/135527-6-6-0.wav,0.015621185,2.438639456,gun_shot,0.305967152,0.64%
D:/urbansound8k-gunshot/135527-6-7-0.wav,0,2.377687075,gun_shot,0.266494125,0.00%
D:/urbansound8k-gunshot/135527-6-8-0.wav,0.015622377,1.828979592,gun_shot,0.28358829,0.85%
D:/urbansound8k-gunshot/135527-6-9-0.wav,0.015620947,2.07,gun_shot,0.290983528,0.75%
D:/urbansound8k-gunshot/135528-6-0-0.wav,0.015621185,2.45,gun_shot,0.332622975,0.64%
D:/urbansound8k-gunshot/135528-6-1-0.wav,0.015620708,2.175034014,gun_shot,0.652676404,0.72%
D:/urbansound8k-gunshot/135528-6-10-0.wav,0,2.119274376,gun_shot,0.678238213,0.00%
D:/urbansound8k-gunshot/135528-6-11-0.wav,0.015621901,1.84,gun_shot,0.229396626,0.85%
D:/urbansound8k-gunshot/135528-6-12-0.wav,0.015620947,2.34,children_playing,0.260934383,0.67%
D:/urbansound8k-gunshot/135528-6-2-0.wav,0.015621424,4,gun_shot,0.519515932,0.39%
D:/urbansound8k-gunshot/135528-6-3-0.wav,0,2.84,gun_shot,0.402796686,0.00%
D:/urbansound8k-gunshot/135528-6-4-0.wav,0.015620947,4,gun_shot,0.749722242,0.39%
D:/urbansound8k-gunshot/135528-6-4-1.wav,0.015621424,4,gun_shot,0.811215341,0.39%
D:/urbansound8k-gunshot/135528-6-4-2.wav,0.015621185,4,gun_shot,0.532092392,0.39%
D:/urbansound8k-gunshot/135528-6-5-0.wav,0.015621424,2.23,dog_bark,0.353126019,0.70%
D:/urbansound8k-gunshot/135528-6-6-0.wav,0.015620947,2.007709751,gun_shot,0.652999163,0.78%
D:/urbansound8k-gunshot/135544-6-0-0.wav,0,2.327800454,gun_shot,0.905139744,0.00%
D:/urbansound8k-gunshot/135544-6-1-0.wav,0.015621901,2.38,gun_shot,0.401299357,0.66%
D:/urbansound8k-gunshot/135544-6-18-0.wav,0.015581369,1.828979592,gun_shot,0.787608981,0.85%
D:/urbansound8k-gunshot/136399-6-0-0.wav,0.021273851,3.35,gun_shot,0.971599758,0.64%
D:/urbansound8k-gunshot/136399-6-1-0.wav,0,3.68,gun_shot,0.976809323,0.00%
D:/urbansound8k-gunshot/136399-6-2-0.wav,0.015621662,3.25,gun_shot,0.983286738,0.48%
D:/urbansound8k-gunshot/136399-6-3-0.wav,0,2.9471875,gun_shot,0.979477048,0.00%
D:/urbansound8k-gunshot/136399-6-4-0.wav,0.015621185,1.956333333,gun_shot,0.902524292,0.80%
D:/urbansound8k-gunshot/136399-6-5-0.wav,0,2.36,gun_shot,0.965755701,0.00%
D:/urbansound8k-gunshot/136399-6-6-0.wav,0.015620232,1.93,gun_shot,0.945116043,0.81%
D:/urbansound8k-gunshot/136399-6-7-0.wav,0,2.616895833,gun_shot,0.979504049,0.00%
D:/urbansound8k-gunshot/136399-6-9-0.wav,0.015621901,2.03,gun_shot,0.725436628,0.77%
D:/urbansound8k-gunshot/145608-6-0-0.wav,0.015621185,1.008927083,gun_shot,0.311010778,1.55%
D:/urbansound8k-gunshot/145608-6-1-0.wav,0.015621424,1.03,gun_shot,0.484488457,1.52%
D:/urbansound8k-gunshot/145608-6-2-0.wav,0.015622616,0.9580625,gun_shot,0.491549313,1.63%
D:/urbansound8k-gunshot/145608-6-3-0.wav,0.015621901,0.9071875,gun_shot,0.175024033,1.72%
D:/urbansound8k-gunshot/145609-6-0-0.wav,0.015620708,1.265677083,jackhammer,0.213531762,1.23%
D:/urbansound8k-gunshot/145609-6-1-0.wav,0,1.086635417,jackhammer,0.157953829,0.00%
D:/urbansound8k-gunshot/145611-6-0-0.wav,0,1.15678125,gun_shot,0.69991678,0.00%
D:/urbansound8k-gunshot/145611-6-1-0.wav,0.015621424,1.175447917,gun_shot,0.431733847,1.33%
D:/urbansound8k-gunshot/145611-6-2-0.wav,0.015620708,1.1,gun_shot,0.225369394,1.42%
D:/urbansound8k-gunshot/145611-6-3-0.wav,0.015621424,1.11946875,gun_shot,0.702961087,1.40%
D:/urbansound8k-gunshot/145611-6-4-0.wav,0.015621185,1.06,gun_shot,0.756946862,1.47%
D:/urbansound8k-gunshot/145612-6-0-0.wav,0.017164707,0.975083333,gun_shot,0.194741845,1.76%
D:/urbansound8k-gunshot/145612-6-2-0.wav,0.015621185,0.91,gun_shot,0.365285128,1.72%
D:/urbansound8k-gunshot/145612-6-3-0.wav,0.015621185,1.126145833,gun_shot,0.247842133,1.39%
D:/urbansound8k-gunshot/145683-6-0-0.wav,0.015620232,1.23,gun_shot,0.603828311,1.27%
D:/urbansound8k-gunshot/145683-6-1-0.wav,0.015621424,1.38,children_playing,0.173078075,1.13%
D:/urbansound8k-gunshot/145683-6-2-0.wav,0,0.92,gun_shot,0.296152651,0.00%
D:/urbansound8k-gunshot/145683-6-3-0.wav,0.015623093,0.98,gun_shot,0.527952433,1.59%
D:/urbansound8k-gunshot/145683-6-4-0.wav,0.016822815,0.98,gun_shot,0.564925909,1.72%
D:/urbansound8k-gunshot/148833-6-1-0.wav,0.015622377,1.88,gun_shot,0.788865745,0.83%
D:/urbansound8k-gunshot/151069-6-0-0.wav,0.015621424,1.85,gun_shot,0.658556759,0.84%
D:/urbansound8k-gunshot/156897-6-0-0.wav,0.015620708,3.44,gun_shot,0.904006779,0.45%
D:/urbansound8k-gunshot/157207-6-0-0.wav,0.015621185,2.927959184,gun_shot,0.954649091,0.53%
D:/urbansound8k-gunshot/157207-6-1-0.wav,0.015620708,3.199501134,gun_shot,0.980660439,0.49%
D:/urbansound8k-gunshot/157207-6-10-0.wav,0.015620947,1.969047619,gun_shot,0.815446496,0.79%
D:/urbansound8k-gunshot/157207-6-5-0.wav,0.015621901,2.077913832,gun_shot,0.496833503,0.75%
D:/urbansound8k-gunshot/157207-6-9-0.wav,0.015621424,2.089705215,gun_shot,0.843610287,0.75%
D:/urbansound8k-gunshot/157799-6-0-0.wav,0.015621185,2.27,gun_shot,0.732842147,0.69%
D:/urbansound8k-gunshot/157801-6-0-0.wav,0.015619993,2.53,gun_shot,0.783405066,0.62%
D:/urbansound8k-gunshot/158977-6-0-0.wav,0.015621424,1.8865625,gun_shot,0.441821277,0.83%
D:/urbansound8k-gunshot/158978-6-0-0.wav,0,1.737541667,gun_shot,0.775285244,0.00%
D:/urbansound8k-gunshot/158979-6-0-0.wav,0.015622139,2.35,gun_shot,0.635661244,0.66%
D:/urbansound8k-gunshot/159701-6-0-0.wav,0,1.898166667,gun_shot,0.350218892,0.00%
D:/urbansound8k-gunshot/159701-6-1-0.wav,0,2.04,engine_idling,0.27315554,0.00%
D:/urbansound8k-gunshot/159701-6-3-0.wav,0.015621662,1.75,gun_shot,0.590131223,0.89%
D:/urbansound8k-gunshot/159701-6-4-0.wav,0,2.31,gun_shot,0.338218451,0.00%
D:/urbansound8k-gunshot/159701-6-5-0.wav,0,2.44,gun_shot,0.573637247,0.00%
D:/urbansound8k-gunshot/159701-6-6-0.wav,0,2.016291667,gun_shot,0.485398948,0.00%
D:/urbansound8k-gunshot/159702-6-6-0.wav,0.015621185,2.08,gun_shot,0.576543331,0.75%
D:/urbansound8k-gunshot/159703-6-0-0.wav,0.015620708,1.87,gun_shot,0.646229327,0.84%
D:/urbansound8k-gunshot/159704-6-0-0.wav,0.015621185,1.97,gun_shot,0.452263921,0.79%
D:/urbansound8k-gunshot/159707-6-0-0.wav,0,2.13,gun_shot,0.413632423,0.00%
D:/urbansound8k-gunshot/159709-6-0-0.wav,0.015621185,1.92,gun_shot,0.765183985,0.81%
D:/urbansound8k-gunshot/162431-6-0-0.wav,0.015624762,1.08,gun_shot,0.702917278,1.45%
D:/urbansound8k-gunshot/162431-6-1-0.wav,0.015620947,1.09653125,gun_shot,0.734907568,1.42%
D:/urbansound8k-gunshot/162431-6-3-0.wav,0.015621185,0.83634375,gun_shot,0.720265031,1.87%
D:/urbansound8k-gunshot/162432-6-0-0.wav,0.015619755,1.059708333,gun_shot,0.50663656,1.47%
D:/urbansound8k-gunshot/162432-6-1-0.wav,0.015620708,1.09,gun_shot,0.772755384,1.43%
D:/urbansound8k-gunshot/162432-6-10-0.wav,0.015621424,0.995479167,gun_shot,0.740028679,1.57%
D:/urbansound8k-gunshot/162432-6-11-0.wav,0.015621424,0.96,gun_shot,0.812821269,1.63%
D:/urbansound8k-gunshot/162432-6-12-0.wav,0.015621901,1.01,gun_shot,0.550739348,1.55%
D:/urbansound8k-gunshot/162432-6-13-0.wav,0.015621185,0.83,gun_shot,0.719490588,1.88%
D:/urbansound8k-gunshot/162432-6-2-0.wav,0.015621424,1.075760417,gun_shot,0.523767889,1.45%
D:/urbansound8k-gunshot/162432-6-3-0.wav,0,1.139989583,gun_shot,0.466492593,0.00%
D:/urbansound8k-gunshot/162432-6-4-0.wav,0,1.02759375,gun_shot,0.536436141,0.00%
D:/urbansound8k-gunshot/162432-6-5-0.wav,0,1.075760417,gun_shot,0.881531179,0.00%
D:/urbansound8k-gunshot/162432-6-6-0.wav,0,1.2,gun_shot,0.893637836,0.00%
D:/urbansound8k-gunshot/162432-6-7-0.wav,0.015622139,1.156052083,gun_shot,0.788252294,1.35%
D:/urbansound8k-gunshot/162432-6-8-0.wav,0.015620947,1.075770833,gun_shot,0.812431276,1.45%
D:/urbansound8k-gunshot/162432-6-9-0.wav,0.01562047,1.36,gun_shot,0.879083693,1.15%
D:/urbansound8k-gunshot/162434-6-2-0.wav,0.015620947,0.83,gun_shot,0.784824371,1.88%
D:/urbansound8k-gunshot/162436-6-0-0.wav,0,1.796802083,engine_idling,0.441763699,0.00%
D:/urbansound8k-gunshot/169261-6-0-0.wav,0,1.66,gun_shot,0.743758619,0.00%
D:/urbansound8k-gunshot/174282-6-0-0.wav,0,2.5889375,gun_shot,0.917288184,0.00%
D:/urbansound8k-gunshot/174282-6-1-0.wav,0.015621424,2.62,gun_shot,0.928694487,0.60%
D:/urbansound8k-gunshot/174282-6-2-0.wav,0.015621662,3.785333333,gun_shot,0.937078476,0.41%
D:/urbansound8k-gunshot/174284-6-0-0.wav,0.015621185,2.549375,gun_shot,0.903043449,0.61%
D:/urbansound8k-gunshot/174284-6-1-0.wav,0.003022671,2.626416667,gun_shot,0.947916389,0.12%
D:/urbansound8k-gunshot/174284-6-2-0.wav,0.015621424,3.0053125,gun_shot,0.953252017,0.52%
D:/urbansound8k-gunshot/174285-6-0-0.wav,0.015620947,2.558375,gun_shot,0.942133188,0.61%
D:/urbansound8k-gunshot/174285-6-1-0.wav,0.015621424,2.63,gun_shot,0.946364343,0.59%
D:/urbansound8k-gunshot/174285-6-2-0.wav,0.015621901,3.72,gun_shot,0.925134063,0.42%
D:/urbansound8k-gunshot/174287-6-0-0.wav,0.015621424,1.788895833,gun_shot,0.891690254,0.87%
D:/urbansound8k-gunshot/174287-6-1-0.wav,0.015621424,2.236104167,gun_shot,0.904742122,0.70%
D:/urbansound8k-gunshot/174287-6-2-0.wav,0,1.97,gun_shot,0.858475208,0.00%
D:/urbansound8k-gunshot/174287-6-3-0.wav,0.015622616,1.835145833,gun_shot,0.860332608,0.85%
D:/urbansound8k-gunshot/174289-6-0-0.wav,0.015621662,2.22,gun_shot,0.91730535,0.70%
D:/urbansound8k-gunshot/174289-6-1-0.wav,0.015619755,2.349291667,gun_shot,0.949076474,0.66%
D:/urbansound8k-gunshot/174289-6-2-0.wav,0.015620708,2.46,gun_shot,0.947717905,0.63%
D:/urbansound8k-gunshot/174289-6-3-0.wav,0,2.236645833,gun_shot,0.961054504,0.00%
D:/urbansound8k-gunshot/174290-6-0-0.wav,0.01562047,2.09,gun_shot,0.913713753,0.75%
