file,检测时间,音频时长,prediction,confidence,
D:/urbansound8k-gunshot/102305-6-0-0.wav,1.7152071,2.61,gun_shot,0.5668782,65.72%
D:/urbansound8k-gunshot/122690-6-0-0.wav,0.046863794,3.145895692,gun_shot,0.89645946,1.49%
D:/urbansound8k-gunshot/131571-6-0-0.wav,0.015621662,1.9,gun_shot,0.73525542,0.82%
D:/urbansound8k-gunshot/133797-6-1-0.wav,0.015620708,1.949895833,gun_shot,0.268999785,0.80%
D:/urbansound8k-gunshot/133797-6-2-0.wav,0,1.769104167,gun_shot,0.686781645,0.00%
D:/urbansound8k-gunshot/135526-6-10-0.wav,0.015624285,2.61,gun_shot,0.869290948,0.60%
D:/urbansound8k-gunshot/135526-6-11-0.wav,0.015621901,2.39,gun_shot,0.764396906,0.65%
D:/urbansound8k-gunshot/135526-6-12-0.wav,0.015623808,2.68,gun_shot,0.928031325,0.58%
D:/urbansound8k-gunshot/135526-6-2-0.wav,0.015620708,2.587981859,gun_shot,0.955602109,0.60%
D:/urbansound8k-gunshot/135526-6-4-0.wav,0.015625715,1.789818594,gun_shot,0.873757243,0.87%
D:/urbansound8k-gunshot/135526-6-5-0.wav,0.015621662,2.297732426,gun_shot,0.825533271,0.68%
D:/urbansound8k-gunshot/135526-6-6-0.wav,0.015621185,2.2,gun_shot,0.783289373,0.71%
D:/urbansound8k-gunshot/135526-6-7-0.wav,0.015621185,2.055873016,gun_shot,0.770138383,0.76%
D:/urbansound8k-gunshot/135526-6-8-0.wav,0.015620947,1.86,gun_shot,0.730500162,0.84%
D:/urbansound8k-gunshot/135526-6-9-0.wav,0.015620947,1.98,gun_shot,0.67468065,0.79%
D:/urbansound8k-gunshot/135527-6-1-0.wav,0.031253815,3.23,gun_shot,0.957549453,0.97%
D:/urbansound8k-gunshot/135527-6-11-0.wav,0.015620708,1.889954649,gun_shot,0.508918226,0.83%
D:/urbansound8k-gunshot/135527-6-12-0.wav,0.015621901,1.95,gun_shot,0.48384586,0.80%
D:/urbansound8k-gunshot/135527-6-14-0.wav,0.015621424,4,gun_shot,0.960616112,0.39%
D:/urbansound8k-gunshot/135527-6-14-1.wav,0.015622139,4,gun_shot,0.893446088,0.39%
D:/urbansound8k-gunshot/135527-6-14-10.wav,0.015621424,4,gun_shot,0.954297483,0.39%
D:/urbansound8k-gunshot/135527-6-14-2.wav,0.015621424,4,gun_shot,0.95969063,0.39%
D:/urbansound8k-gunshot/135527-6-14-3.wav,0.015626907,4,gun_shot,0.62398231,0.39%
D:/urbansound8k-gunshot/135527-6-14-4.wav,0.015620947,4,gun_shot,0.922051549,0.39%
D:/urbansound8k-gunshot/135527-6-14-5.wav,0.015621185,4,gun_shot,0.901340187,0.39%
D:/urbansound8k-gunshot/135527-6-14-6.wav,0.015619755,4,gun_shot,0.730930805,0.39%
D:/urbansound8k-gunshot/135527-6-14-7.wav,0.015620708,4,gun_shot,0.4922207,0.39%
D:/urbansound8k-gunshot/135527-6-14-8.wav,0.015621662,4,gun_shot,0.585852563,0.39%
D:/urbansound8k-gunshot/135527-6-14-9.wav,0.015621424,4,gun_shot,0.923536658,0.39%
D:/urbansound8k-gunshot/135527-6-2-0.wav,0.01562047,2.13,gun_shot,0.837191761,0.73%
D:/urbansound8k-gunshot/135527-6-4-0.wav,0.015621662,2.19,gun_shot,0.807562768,0.71%
D:/urbansound8k-gunshot/135527-6-5-0.wav,0.015621424,2.255736961,gun_shot,0.691996038,0.69%
D:/urbansound8k-gunshot/135527-6-6-0.wav,0.015621185,2.438639456,gun_shot,0.526366651,0.64%
D:/urbansound8k-gunshot/135527-6-7-0.wav,0.015621424,2.377687075,gun_shot,0.491498381,0.66%
D:/urbansound8k-gunshot/135527-6-8-0.wav,0,1.828979592,gun_shot,0.439283192,0.00%
D:/urbansound8k-gunshot/135527-6-9-0.wav,0.015621185,2.07,gun_shot,0.625686049,0.75%
D:/urbansound8k-gunshot/135528-6-0-0.wav,0.015621901,2.45,gun_shot,0.574932992,0.64%
D:/urbansound8k-gunshot/135528-6-1-0.wav,0.015621185,2.175034014,gun_shot,0.797938287,0.72%
D:/urbansound8k-gunshot/135528-6-10-0.wav,0.015616417,2.119274376,gun_shot,0.775447369,0.74%
D:/urbansound8k-gunshot/135528-6-11-0.wav,0.031242847,1.84,gun_shot,0.433744222,1.70%
D:/urbansound8k-gunshot/135528-6-12-0.wav,0.015621424,2.34,gun_shot,0.386387318,0.67%
D:/urbansound8k-gunshot/135528-6-2-0.wav,0.015620947,4,gun_shot,0.904369533,0.39%
D:/urbansound8k-gunshot/135528-6-3-0.wav,0.015620708,2.84,gun_shot,0.805661261,0.55%
D:/urbansound8k-gunshot/135528-6-4-0.wav,0,4,gun_shot,0.926437497,0.00%
D:/urbansound8k-gunshot/135528-6-4-1.wav,0.015621424,4,gun_shot,0.950610459,0.39%
D:/urbansound8k-gunshot/135528-6-4-2.wav,0.015621424,4,gun_shot,0.677670181,0.39%
D:/urbansound8k-gunshot/135528-6-5-0.wav,0.015944958,2.23,gun_shot,0.436322242,0.72%
D:/urbansound8k-gunshot/135528-6-6-0.wav,0.015621662,2.007709751,gun_shot,0.745845437,0.78%
D:/urbansound8k-gunshot/135544-6-0-0.wav,0.015621185,2.327800454,gun_shot,0.918154776,0.67%
D:/urbansound8k-gunshot/135544-6-1-0.wav,0,2.38,gun_shot,0.723881662,0.00%
D:/urbansound8k-gunshot/135544-6-18-0.wav,0.015621662,1.828979592,gun_shot,0.721564531,0.85%
D:/urbansound8k-gunshot/136399-6-0-0.wav,0.015621424,3.35,gun_shot,0.976742744,0.47%
D:/urbansound8k-gunshot/136399-6-1-0.wav,0.015620708,3.68,gun_shot,0.980845928,0.42%
D:/urbansound8k-gunshot/136399-6-2-0.wav,0.015620708,3.25,gun_shot,0.965708792,0.48%
D:/urbansound8k-gunshot/136399-6-3-0.wav,0,2.9471875,gun_shot,0.967776358,0.00%
D:/urbansound8k-gunshot/136399-6-4-0.wav,0.01562047,1.956333333,gun_shot,0.905736327,0.80%
D:/urbansound8k-gunshot/136399-6-5-0.wav,0.015620947,2.36,gun_shot,0.950394392,0.66%
D:/urbansound8k-gunshot/136399-6-6-0.wav,0,1.93,gun_shot,0.931851864,0.00%
D:/urbansound8k-gunshot/136399-6-7-0.wav,0.015620947,2.616895833,gun_shot,0.945645511,0.60%
D:/urbansound8k-gunshot/136399-6-9-0.wav,0.015620708,2.03,gun_shot,0.760353208,0.77%
D:/urbansound8k-gunshot/145608-6-0-0.wav,0.015621424,1.008927083,gun_shot,0.358133197,1.55%
D:/urbansound8k-gunshot/145608-6-1-0.wav,0.015621424,1.03,gun_shot,0.431026876,1.52%
D:/urbansound8k-gunshot/145608-6-2-0.wav,0.015621901,0.9580625,gun_shot,0.503240466,1.63%
D:/urbansound8k-gunshot/145608-6-3-0.wav,0.015620947,0.9071875,gun_shot,0.307117313,1.72%
D:/urbansound8k-gunshot/145609-6-0-0.wav,0.015620708,1.265677083,air_conditioner,0.192652643,1.23%
