file,检测时间,音频时长,prediction,confidence,
D:/urbansound8k-gunshot/102305-6-0-0.wav,1.588839769,2.61,gun_shot,0.171458274,60.88%
D:/urbansound8k-gunshot/122690-6-0-0.wav,0.047969818,3.145895692,engine_idling,0.23344323,1.52%
D:/urbansound8k-gunshot/131571-6-0-0.wav,0.015989304,1.9,gun_shot,0.304717541,0.84%
D:/urbansound8k-gunshot/133797-6-1-0.wav,0.016438246,1.949895833,drilling,0.230411738,0.84%
D:/urbansound8k-gunshot/133797-6-2-0.wav,0.015621662,1.769104167,gun_shot,0.258538514,0.88%
D:/urbansound8k-gunshot/135526-6-10-0.wav,0.015621424,2.61,gun_shot,0.748834968,0.60%
D:/urbansound8k-gunshot/135526-6-11-0.wav,0.015621901,2.39,gun_shot,0.708031356,0.65%
D:/urbansound8k-gunshot/135526-6-12-0.wav,0.015622616,2.68,gun_shot,0.769186795,0.58%
D:/urbansound8k-gunshot/135526-6-2-0.wav,0,2.587981859,gun_shot,0.787510335,0.00%
D:/urbansound8k-gunshot/135526-6-4-0.wav,0.015621424,1.789818594,gun_shot,0.481773525,0.87%
D:/urbansound8k-gunshot/135526-6-5-0.wav,0.015621185,2.297732426,engine_idling,0.284441233,0.68%
D:/urbansound8k-gunshot/135526-6-6-0.wav,0.015621424,2.2,drilling,0.257581174,0.71%
D:/urbansound8k-gunshot/135526-6-7-0.wav,0.015622139,2.055873016,gun_shot,0.616467834,0.76%
D:/urbansound8k-gunshot/135526-6-8-0.wav,0.015622854,1.86,gun_shot,0.585562944,0.84%
D:/urbansound8k-gunshot/135526-6-9-0.wav,0.015621662,1.98,gun_shot,0.449020445,0.79%
D:/urbansound8k-gunshot/135527-6-1-0.wav,0.015620947,3.23,gun_shot,0.301366806,0.48%
D:/urbansound8k-gunshot/135527-6-11-0.wav,0.016855001,1.889954649,gun_shot,0.21305497,0.89%
D:/urbansound8k-gunshot/135527-6-12-0.wav,0.015621424,1.95,gun_shot,0.339257747,0.80%
D:/urbansound8k-gunshot/135527-6-14-0.wav,0.015620232,4,children_playing,0.272079408,0.39%
D:/urbansound8k-gunshot/135527-6-14-1.wav,0.015621901,4,engine_idling,0.303524226,0.39%
D:/urbansound8k-gunshot/135527-6-14-10.wav,0.015622854,4,children_playing,0.244262293,0.39%
D:/urbansound8k-gunshot/135527-6-14-2.wav,0.031242132,4,children_playing,0.340088636,0.78%
D:/urbansound8k-gunshot/135527-6-14-3.wav,0.01562047,4,children_playing,0.309770107,0.39%
D:/urbansound8k-gunshot/135527-6-14-4.wav,0.015620708,4,children_playing,0.328489482,0.39%
D:/urbansound8k-gunshot/135527-6-14-5.wav,0.015621662,4,children_playing,0.223283216,0.39%
D:/urbansound8k-gunshot/135527-6-14-6.wav,0.015621185,4,gun_shot,0.2849195,0.39%
D:/urbansound8k-gunshot/135527-6-14-7.wav,0.015622139,4,engine_idling,0.429789156,0.39%
D:/urbansound8k-gunshot/135527-6-14-8.wav,0.015649796,4,children_playing,0.318551064,0.39%
D:/urbansound8k-gunshot/135527-6-14-9.wav,0.01562047,4,children_playing,0.347559959,0.39%
D:/urbansound8k-gunshot/135527-6-2-0.wav,0.015621424,2.13,gun_shot,0.646686375,0.73%
D:/urbansound8k-gunshot/135527-6-4-0.wav,0.020659924,2.19,gun_shot,0.576369464,0.94%
