D:/urbansound8k-gunshot_fold10/157207-6-0-0.wav,1.440193176,2.927959184,gun_shot,0.583175063,49.19%
D:/urbansound8k-gunshot_fold10/157207-6-1-0.wav,0.014961958,3.199501134,gun_shot,0.6734671,0.47%
D:/urbansound8k-gunshot_fold10/157207-6-10-0.wav,0.012966871,1.969047619,gun_shot,0.548859954,0.66%
D:/urbansound8k-gunshot_fold10/157207-6-5-0.wav,0.012964487,2.077913832,gun_shot,0.249469757,0.62%
D:/urbansound8k-gunshot_fold10/157207-6-9-0.wav,0.012966394,2.089705215,gun_shot,0.593644798,0.62%
D:/urbansound8k-gunshot_fold10/159709-6-0-0.wav,0.014959574,1.92,gun_shot,0.743158519,0.78%
D:/urbansound8k-gunshot_fold10/169261-6-0-0.wav,0.010970354,1.66,gun_shot,0.500396907,0.66%
D:/urbansound8k-gunshot_fold10/174289-6-0-0.wav,0.013962269,2.22,gun_shot,0.835090816,0.63%
D:/urbansound8k-gunshot_fold10/174289-6-1-0.wav,0.012965202,2.349291667,gun_shot,0.912497759,0.55%
D:/urbansound8k-gunshot_fold10/174289-6-2-0.wav,0.011967897,2.46,gun_shot,0.897060156,0.49%
D:/urbansound8k-gunshot_fold10/174289-6-3-0.wav,0.013962984,2.236645833,gun_shot,0.915564001,0.62%
D:/urbansound8k-gunshot_fold10/174292-6-0-0.wav,0.014959097,2.929375,gun_shot,0.538730443,0.51%
D:/urbansound8k-gunshot_fold10/174292-6-1-0.wav,0.013963699,2.89,gun_shot,0.500637531,0.48%
D:/urbansound8k-gunshot_fold10/174292-6-2-0.wav,0.015957355,3.488270833,gun_shot,0.535942376,0.46%
D:/urbansound8k-gunshot_fold10/200460-6-0-0.wav,0.010971546,1.898435374,gun_shot,0.70266521,0.58%
D:/urbansound8k-gunshot_fold10/200460-6-1-0.wav,0.011967659,1.806099773,gun_shot,0.774501622,0.66%
,,,平均值,0.656553876,
,,,标准差,0.183338932,
